lat,lon,source_type,record_count
-30.0,-60.0,EXTERNAL,1
-15.5,-57.1,EXTERNAL,1
-7.3,-58.2,REGIONAL,1
-16.6,-42.3,EXTERNAL,1
-2.6,-44.9,EXTERNAL,1
-9.2,-38.3,EXTERNAL,1
-22.3,-51.6,REGIONAL,1
-16.9,-43.3,REGIONAL,1
-7.8,-63.8,REGIONAL,1
-32.0,-52.7,REGIONAL,1
-19.0,-55.3,REGIONAL,1
-2.5,-66.1,EXTERNAL,1
-29.1,-52.2,REGIONAL,1
-27.5,-52.1,REGIONAL,1
-23.4,-53.3,EXTERNAL,1
-29.8,-54.1,REGIONAL,1
-6.6,-56.2,REGIONAL,1
-23.2,-52.1,REGIONAL,1
-20.2,-48.5,REGIONAL,1
-12.4,-62.1,REGIONAL,1
-7.8,-43.4,REGIONAL,1
-11.0,-49.9,REGIONAL,1
-21.5,-45.3,REGIONAL,1
-28.6,-51.1,REGIONAL,1
-11.8,-61.9,REGIONAL,1
-2.5,-60.3,REGIONAL,1
-5.4,-47.4,REGIONAL,1
-2.5,-48.1,REGIONAL,1
-1.5,-56.0,REGIONAL,1
-13.7,-39.1,EXTERNAL,1
-29.6,-52.5,EXTERNAL,1
-15.2,-42.8,EXTERNAL,1
-25.0,-50.7,EXTERNAL,1
-14.8,-39.4,EXTERNAL,1
-10.4,-56.4,EXTERNAL,1
-18.8,-42.5,EXTERNAL,1
-19.3,-43.9,EXTERNAL,1
-33.3,-52.8,REGIONAL,1
-2.5,-54.5,EXTERNAL,1
0.9,-51.3,EXTERNAL,1
-6.8,-60.5,REGIONAL,1
-11.0,-45.5,REGIONAL,1
-21.6,-45.3,REGIONAL,1
-19.1,-46.1,REGIONAL,1
-21.3,-46.5,REGIONAL,1
-18.0,-42.8,REGIONAL,1
-3.5,-64.4,REGIONAL,1
5.2,-60.7,EXTERNAL,1
-21.2,-46.5,REGIONAL,1
-27.2,-50.8,REGIONAL,1
-19.1,-44.7,REGIONAL,1
-3.1,-40.3,REGIONAL,1
-3.3,-52.9,REGIONAL,1
-19.9,-41.3,EXTERNAL,1
-33.2,-52.7,REGIONAL,1
-4.3,-39.4,REGIONAL,1
-3.5,-56.3,REGIONAL,1
-2.4,-52.1,REGIONAL,1
1.0,-52.6,EXTERNAL,1
-20.0,-41.2,REGIONAL,1
-14.5,-42.4,REGIONAL,1
-7.5,-62.9,REGIONAL,1
-21.4,-51.5,REGIONAL,1
-14.2,-54.1,REGIONAL,1
-19.1,-48.0,REGIONAL,1
-22.3,-52.4,REGIONAL,1
-28.2,-54.5,EXTERNAL,1
5.2,-60.3,REGIONAL,1
-1.4,-58.5,REGIONAL,1
1.2,-61.1,REGIONAL,1
-21.4,-45.1,REGIONAL,1
-21.0,-45.6,REGIONAL,1
-16.3,-40.0,REGIONAL,1
-13.1,-52.3,REGIONAL,1
-19.9,-38.2,INTERNAL,1
-14.3,-42.2,EXTERNAL,1
-22.6,-46.8,EXTERNAL,1
-20.1,-42.7,EXTERNAL,1
2.3,-51.8,REGIONAL,1
-21.3,-49.7,EXTERNAL,1
-11.6,-49.2,EXTERNAL,1
-1.6,-50.5,REGIONAL,1
-21.2,-37.8,INTERNAL,1
-12.0,-37.7,EXTERNAL,1
-10.2,-36.3,EXTERNAL,1
-17.0,-37.5,INTERNAL,1
-17.9,-40.3,EXTERNAL,1
-11.9,-61.8,EXTERNAL,1
-15.4,-36.5,INTERNAL,1
-25.1,-45.5,INTERNAL,1
-1.0,-47.1,EXTERNAL,1
-13.4,-52.4,REGIONAL,1
-23.9,-49.9,EXTERNAL,1
-11.6,-46.7,REGIONAL,1
-8.5,-45.1,REGIONAL,1
-16.2,-47.6,REGIONAL,1
-28.4,-52.4,REGIONAL,1
-6.6,-38.8,REGIONAL,1
-15.4,-38.7,REGIONAL,1
-13.7,-52.8,REGIONAL,1
-21.5,-40.8,INTERNAL,1
-6.1,-41.9,REGIONAL,1
-11.0,-69.2,REGIONAL,1
-13.0,-53.1,REGIONAL,1
-15.9,-58.4,REGIONAL,1
-29.2,-47.9,INTERNAL,1
-19.9,-56.8,REGIONAL,1
-31.0,-51.7,REGIONAL,1
-14.9,-49.1,REGIONAL,1
-20.5,-56.5,REGIONAL,1
-8.9,-63.3,REGIONAL,1
-9.7,-61.2,REGIONAL,1
-16.3,-39.0,INTERNAL,1
-8.9,-63.4,REGIONAL,1
-29.3,-50.4,REGIONAL,1
-22.6,-40.9,INTERNAL,1
-4.6,-57.0,REGIONAL,1
-9.5,-32.6,REGIONAL,1
-8.0,-49.3,REGIONAL,1
-9.2,-34.8,REGIONAL,1
-22.9,-44.2,INTERNAL,1
-25.3,-44.8,REGIONAL,1
-10.2,-36.2,REGIONAL,1
-21.0,-45.0,REGIONAL,1
-24.9,-44.6,REGIONAL,1
-27.1,-46.9,REGIONAL,1
-2.2,-55.2,REGIONAL,1
-26.5,-51.7,EXTERNAL,1
-3.3,-32.1,REGIONAL,1
-20.6,-28.7,REGIONAL,1
-20.6,-37.3,REGIONAL,1
-19.4,-39.5,REGIONAL,1
-25.7,-42.9,REGIONAL,1
-29.3,-48.2,REGIONAL,1
-31.5,-48.4,REGIONAL,1
-13.2,-37.2,REGIONAL,1
-11.7,-34.1,REGIONAL,1
-14.8,-36.3,REGIONAL,1
-17.3,-36.9,REGIONAL,1
-9.0,-56.7,REGIONAL,1
-22.7,-43.9,INTERNAL,1
-11.1,-50.4,EXTERNAL,1
-32.4,-50.4,REGIONAL,1
-16.2,-36.4,REGIONAL,1
-16.8,-37.4,REGIONAL,1
-16.8,-37.9,REGIONAL,1
-34.6,-50.3,REGIONAL,1
-34.8,-49.4,REGIONAL,1
-32.4,-49.7,REGIONAL,1
-33.3,-49.1,REGIONAL,1
-34.1,-48.8,REGIONAL,1
-6.6,-36.4,REGIONAL,1
-32.2,-50.6,INTERNAL,1
-2.5,-61.1,EXTERNAL,1
-33.4,-53.3,REGIONAL,1
-33.6,-52.4,INTERNAL,1
-15.1,-60.2,REGIONAL,1
-11.7,-64.9,REGIONAL,1
-9.3,-48.2,REGIONAL,1
-1.1,-38.7,INTERNAL,1
-10.8,-36.6,INTERNAL,1
-21.2,-49.5,REGIONAL,1
-29.3,-49.0,INTERNAL,1
3.7,-29.3,REGIONAL,1
-8.0,-60.5,REGIONAL,1
-17.4,-55.3,REGIONAL,1
-16.0,-52.4,REGIONAL,1
-30.5,-49.3,INTERNAL,1
-6.1,-67.8,REGIONAL,1
-19.0,-46.1,EXTERNAL,1
-16.7,-50.8,EXTERNAL,1
-10.2,-68.4,REGIONAL,1
-15.8,-42.5,REGIONAL,1
3.1,-60.7,REGIONAL,1
-17.1,-56.6,EXTERNAL,1
-16.6,-56.0,REGIONAL,1
-5.2,-36.5,EXTERNAL,1
-12.4,-51.7,EXTERNAL,1
-10.4,-67.7,EXTERNAL,1
-10.7,-49.1,EXTERNAL,1
-6.5,-38.5,EXTERNAL,1
-22.7,-44.8,EXTERNAL,1
-16.8,-54.0,EXTERNAL,1
-28.8,-56.1,REGIONAL,1
-5.4,-37.0,REGIONAL,1
-17.8,-45.3,REGIONAL,1
-20.6,-48.1,REGIONAL,1
-25.3,-54.4,REGIONAL,1
-8.5,-38.4,REGIONAL,1
-34.5,-51.7,EXTERNAL,1
-23.2,-53.8,REGIONAL,1
-9.3,-39.6,REGIONAL,1
-16.1,-52.1,REGIONAL,1
-27.4,-47.4,INTERNAL,1
-13.5,-5.4,REGIONAL,1
-17.6,-51.8,REGIONAL,1
-17.4,-47.6,REGIONAL,1
0.1,-67.1,REGIONAL,1
-18.5,-52.3,REGIONAL,1
-26.0,-51.7,REGIONAL,1
-4.5,-43.1,REGIONAL,1
-29.7,-57.0,REGIONAL,1
-21.5,-27.4,REGIONAL,1
-20.1,-57.0,EXTERNAL,1
-4.2,-40.1,EXTERNAL,1
-10.5,-41.3,INTERNAL,1
-18.7,-40.8,EXTERNAL,1
-15.2,-59.0,REGIONAL,1
-3.8,-48.0,REGIONAL,1
-9.4,-39.1,EXTERNAL,1
-7.3,-38.1,EXTERNAL,1
-16.4,-57.0,REGIONAL,1
-1.2,-52.6,EXTERNAL,1
-11.0,-41.1,EXTERNAL,1
-4.8,-48.1,EXTERNAL,1
-10.2,-65.2,REGIONAL,1
-29.9,-47.1,REGIONAL,1
-15.5,-43.5,REGIONAL,1
-14.2,-41.6,EXTERNAL,1
-25.1,-54.1,EXTERNAL,1
-4.5,-49.0,REGIONAL,1
-21.4,-54.4,EXTERNAL,1
-16.7,-40.0,EXTERNAL,1
-16.4,-54.7,EXTERNAL,1
-6.8,-46.6,REGIONAL,1
-29.5,-53.7,EXTERNAL,1
-10.1,-55.0,EXTERNAL,1
-14.8,-41.2,EXTERNAL,1
-20.7,-55.2,EXTERNAL,1
-12.7,-39.0,EXTERNAL,1
-9.5,-40.9,EXTERNAL,1
-6.2,-47.6,REGIONAL,1
-22.4,-55.8,REGIONAL,1
-20.5,-53.7,INTERNAL,1
-9.6,-42.2,REGIONAL,1
-21.6,-51.2,INTERNAL,1
-9.2,-40.6,REGIONAL,1
-3.7,-41.9,EXTERNAL,1
-28.1,-51.2,EXTERNAL,1
-22.1,-46.7,INTERNAL,1
-21.3,-49.4,EXTERNAL,1
-27.0,-53.2,EXTERNAL,1
-18.0,-54.4,EXTERNAL,1
-1.8,-53.5,REGIONAL,1
-14.2,-43.0,INTERNAL,1
-10.3,-41.2,REGIONAL,1
-14.4,-40.2,INTERNAL,1
-22.2,-45.5,INTERNAL,1
-3.6,-59.9,EXTERNAL,1
4.4,-49.9,REGIONAL,1
-11.1,-37.6,EXTERNAL,1
-3.5,-41.6,EXTERNAL,1
-13.7,-57.9,EXTERNAL,1
-22.6,-50.5,INTERNAL,1
0.3,-47.0,INTERNAL,1
-8.6,-38.6,EXTERNAL,1
-20.2,-47.7,INTERNAL,1
-22.7,-48.9,REGIONAL,1
-13.0,-60.9,EXTERNAL,1
-12.8,-41.8,INTERNAL,1
-21.9,-51.8,INTERNAL,1
-21.5,-50.5,INTERNAL,1
-4.5,-46.2,EXTERNAL,1
-24.2,-49.8,EXTERNAL,1
-19.2,-44.2,EXTERNAL,1
-24.5,-48.1,EXTERNAL,1
-6.1,-39.2,EXTERNAL,1
-11.8,-37.5,EXTERNAL,1
-13.8,-45.7,EXTERNAL,1
-19.9,-42.3,EXTERNAL,1
-12.1,-38.0,EXTERNAL,1
-6.3,-41.8,EXTERNAL,1
-10.0,-38.6,EXTERNAL,1
-31.3,-51.7,EXTERNAL,1
-7.8,-43.1,EXTERNAL,1
-3.0,-62.7,REGIONAL,1
-24.9,-53.3,EXTERNAL,1
-1.8,-65.3,REGIONAL,1
-10.2,-58.2,REGIONAL,1
-10.2,-39.6,REGIONAL,1
-23.9,-47.9,REGIONAL,1
-28.5,-55.1,EXTERNAL,1
-11.9,-41.7,EXTERNAL,1
-2.3,-60.2,REGIONAL,1
-11.1,-61.3,REGIONAL,1
-14.7,-54.9,REGIONAL,1
-20.1,-50.3,EXTERNAL,1
-13.5,-55.2,REGIONAL,1
-10.4,-67.8,REGIONAL,1
-12.8,-55.2,REGIONAL,1
-8.2,-72.8,EXTERNAL,1
-17.2,-52.7,REGIONAL,1
-12.7,-60.2,EXTERNAL,1
-30.8,-53.8,REGIONAL,1
-17.2,-54.9,REGIONAL,1
-15.2,-48.9,REGIONAL,1
-13.5,-44.8,REGIONAL,1
-12.8,-40.9,REGIONAL,1
-16.8,-55.2,REGIONAL,1
-9.3,-63.4,REGIONAL,1
-12.5,-41.5,INTERNAL,1
-2.7,-58.6,REGIONAL,1
-22.5,-46.9,REGIONAL,1
-1.9,-61.3,REGIONAL,1
-18.3,-46.4,REGIONAL,1
-28.6,-52.6,REGIONAL,1
-28.5,-50.4,REGIONAL,1
-4.3,-69.8,REGIONAL,1
-5.3,-42.4,REGIONAL,1
-9.5,-54.9,REGIONAL,1
-1.4,-45.0,REGIONAL,1
-30.2,-55.2,REGIONAL,1
-16.6,-39.0,REGIONAL,1
-27.2,-49.3,EXTERNAL,1
-21.1,-55.9,REGIONAL,1
-15.7,-58.6,REGIONAL,1
-22.5,-49.8,EXTERNAL,1
-4.1,-49.8,REGIONAL,1
-3.0,-41.5,EXTERNAL,1
-14.4,-55.1,REGIONAL,1
-9.5,-46.4,REGIONAL,1
-20.5,-40.6,EXTERNAL,1
-21.4,-57.5,REGIONAL,1
-3.6,-40.0,EXTERNAL,1
-15.5,-57.7,REGIONAL,1
-23.5,-54.5,REGIONAL,1
-20.5,-44.7,REGIONAL,1
-23.8,-47.8,REGIONAL,1
-21.6,-57.1,REGIONAL,1
-1.1,-47.3,REGIONAL,1
-19.5,-54.4,REGIONAL,1
-8.8,-46.7,REGIONAL,1
-29.0,-53.6,REGIONAL,1
-15.2,-57.1,REGIONAL,1
-18.8,-57.2,REGIONAL,1
-18.7,-45.1,REGIONAL,1
-5.3,-47.2,REGIONAL,1
-2.3,-49.5,REGIONAL,1
-29.3,-50.6,EXTERNAL,1
-3.6,-55.3,REGIONAL,1
-12.4,-42.6,REGIONAL,1
-20.6,-49.6,REGIONAL,1
-10.8,-40.5,REGIONAL,1
-11.0,-44.6,REGIONAL,1
-20.0,-47.6,REGIONAL,1
-22.9,-51.8,EXTERNAL,1
-9.8,-57.9,REGIONAL,1
-5.6,-36.4,EXTERNAL,1
-20.3,-47.4,EXTERNAL,1
-19.1,-44.2,REGIONAL,1
-22.2,-48.0,REGIONAL,1
-31.8,-54.3,REGIONAL,1
3.8,-61.0,REGIONAL,1
-17.8,-5.4,REGIONAL,1
-20.0,-48.2,REGIONAL,1
-29.6,-49.6,REGIONAL,1
-21.6,-48.5,EXTERNAL,1
-21.8,-49.3,REGIONAL,1
-11.4,-37.6,REGIONAL,1
-10.0,-40.4,REGIONAL,1
-15.1,-56.0,REGIONAL,1
0.9,-51.7,REGIONAL,1
-9.0,-64.5,EXTERNAL,1
-4.4,-45.0,EXTERNAL,1
-1.5,-48.6,EXTERNAL,1
-21.6,-48.2,EXTERNAL,1
-10.2,-39.5,EXTERNAL,1
-18.0,-50.9,EXTERNAL,1
-16.6,-45.6,REGIONAL,1
-25.0,-53.0,EXTERNAL,1
-8.4,-36.4,EXTERNAL,1
-21.2,-51.1,EXTERNAL,1
-16.9,-47.7,EXTERNAL,1
-19.5,-38.5,REGIONAL,1
-4.4,-41.4,EXTERNAL,1
-22.0,-49.7,EXTERNAL,1
-11.1,-42.5,EXTERNAL,1
-7.3,-40.8,EXTERNAL,1
-30.4,-53.4,EXTERNAL,1
-5.7,-36.6,EXTERNAL,1
-27.5,-49.3,EXTERNAL,1
-14.3,-43.6,REGIONAL,1
-17.5,-54.7,REGIONAL,1
-18.8,-51.9,REGIONAL,1
-17.2,-43.7,REGIONAL,1
-17.7,-57.8,EXTERNAL,1
-5.8,-42.1,REGIONAL,1
-10.1,-45.0,REGIONAL,1
-20.1,-49.4,EXTERNAL,1
-4.0,-42.6,EXTERNAL,1
0.9,-51.4,EXTERNAL,1
-9.2,-36.4,EXTERNAL,1
-12.8,-44.2,REGIONAL,1
-20.4,-29.4,REGIONAL,1
-18.5,-28.5,REGIONAL,1
-13.4,-40.2,REGIONAL,1
-4.0,-59.3,REGIONAL,1
2.6,-30.2,EXTERNAL,1
-7.2,-47.9,REGIONAL,1
-30.6,-52.5,REGIONAL,1
-8.4,-63.7,REGIONAL,1
-17.9,-45.5,REGIONAL,1
-8.1,-63.7,REGIONAL,1
-25.8,-53.4,REGIONAL,1
0.2,-61.6,REGIONAL,1
-15.9,-38.7,REGIONAL,1
-20.9,-47.9,REGIONAL,1
-4.5,-59.3,REGIONAL,1
-4.9,-37.1,EXTERNAL,1
-12.0,-44.8,REGIONAL,1
-4.5,-41.4,INTERNAL,1
-0.9,-48.3,REGIONAL,1
-8.7,-62.2,REGIONAL,1
-19.9,-42.0,REGIONAL,1
-29.5,-50.2,INTERNAL,1
-12.8,-57.0,REGIONAL,1
-22.3,-40.4,REGIONAL,1
1.5,-56.5,REGIONAL,1
-5.5,-46.5,REGIONAL,1
-7.1,-55.1,REGIONAL,1
-17.7,-48.3,REGIONAL,1
-7.5,-45.5,REGIONAL,1
-5.5,-33.5,REGIONAL,1
-2.2,-61.1,EXTERNAL,1
-5.9,-35.9,REGIONAL,1
-15.5,-59.5,REGIONAL,1
-4.5,-32.5,REGIONAL,1
-22.1,-42.0,REGIONAL,1
-18.1,-46.5,INTERNAL,1
-11.8,-42.1,EXTERNAL,1
-9.9,-63.1,EXTERNAL,1
-9.5,-48.8,EXTERNAL,1
-5.2,-67.3,REGIONAL,1
-11.5,-54.8,REGIONAL,1
-10.9,-63.0,REGIONAL,1
-28.3,-51.5,REGIONAL,1
-26.0,-53.1,REGIONAL,1
-15.9,-39.5,EXTERNAL,1
-22.5,-48.8,REGIONAL,1
-6.2,-52.7,REGIONAL,1
-26.1,-50.2,REGIONAL,1
-13.1,-61.4,REGIONAL,1
-16.1,-40.2,EXTERNAL,1
-11.8,-37.7,REGIONAL,1
-9.7,-50.5,REGIONAL,1
-9.1,-72.3,REGIONAL,1
-9.7,-39.1,REGIONAL,1
-5.3,-41.0,REGIONAL,1
-11.2,-61.4,REGIONAL,1
-13.7,-46.6,REGIONAL,1
-26.1,-50.5,REGIONAL,1
-6.9,-41.8,REGIONAL,1
-8.6,-49.9,REGIONAL,1
-5.1,-55.1,REGIONAL,1
3.3,-60.7,REGIONAL,1
-13.6,-53.7,REGIONAL,1
-22.4,-52.1,REGIONAL,1
-13.3,-50.4,REGIONAL,1
-13.7,-59.9,REGIONAL,1
-30.2,-49.7,REGIONAL,1
-14.1,-53.6,REGIONAL,1
-12.2,-37.9,REGIONAL,1
-11.4,-37.7,REGIONAL,1
-11.5,-55.1,REGIONAL,1
-20.7,-54.4,REGIONAL,1
-18.3,-51.2,REGIONAL,1
-2.5,-58.2,REGIONAL,1
-2.0,-55.8,REGIONAL,1
-21.5,-44.8,REGIONAL,1
-15.5,-41.9,REGIONAL,1
-5.4,-36.0,REGIONAL,1
-29.9,-51.8,EXTERNAL,1
-12.7,-56.9,EXTERNAL,1
-29.9,-57.2,EXTERNAL,1
-16.0,-58.4,EXTERNAL,1
-16.4,-50.2,EXTERNAL,1
-2.2,-55.4,REGIONAL,1
-18.8,-55.2,EXTERNAL,1
-18.3,-48.8,REGIONAL,1
-21.2,-49.9,REGIONAL,1
-10.9,-37.5,EXTERNAL,1
-14.2,-39.3,EXTERNAL,1
-27.3,-54.2,EXTERNAL,1
-18.5,-39.3,EXTERNAL,1
-6.4,-67.8,REGIONAL,1
-25.5,-5.8,REGIONAL,1
-20.4,-56.2,REGIONAL,1
-7.9,-37.6,REGIONAL,1
-31.2,-51.8,REGIONAL,1
-9.6,-56.7,REGIONAL,1
-28.6,-55.2,REGIONAL,1
-16.3,-42.9,REGIONAL,1
-24.2,-46.4,REGIONAL,1
-21.0,-51.9,REGIONAL,1
3.1,-61.3,REGIONAL,1
-30.9,-53.0,REGIONAL,1
-24.0,-48.6,REGIONAL,1
-32.5,-52.2,REGIONAL,1
-16.9,-56.5,REGIONAL,1
-11.8,-57.4,REGIONAL,1
-19.6,-40.4,REGIONAL,1
-2.2,-55.6,REGIONAL,1
-10.1,-36.2,EXTERNAL,1
-21.7,-42.8,EXTERNAL,1
-29.6,-52.3,EXTERNAL,1
-26.3,-51.9,EXTERNAL,1
-7.7,-39.0,EXTERNAL,1
-18.6,-41.8,EXTERNAL,1
-23.2,-51.5,EXTERNAL,1
-15.0,-56.9,EXTERNAL,1
-3.1,-39.8,EXTERNAL,1
-21.1,-43.1,EXTERNAL,1
-6.2,-47.9,EXTERNAL,1
-24.6,-48.5,EXTERNAL,1
-29.6,-51.6,EXTERNAL,1
-22.2,-56.2,EXTERNAL,1
-16.1,-49.1,EXTERNAL,1
-18.2,-41.2,EXTERNAL,1
-4.4,-45.2,EXTERNAL,1
-16.9,-40.6,EXTERNAL,1
-2.7,-43.6,EXTERNAL,1
-3.5,-60.4,EXTERNAL,1
-5.2,-66.8,REGIONAL,1
-13.3,-38.6,REGIONAL,1
-21.0,-39.5,REGIONAL,1
-16.5,-56.9,REGIONAL,1
-23.5,-42.9,REGIONAL,1
-3.4,-47.2,REGIONAL,1
-16.3,-38.9,REGIONAL,1
-12.5,-37.6,REGIONAL,1
-15.7,-49.1,REGIONAL,1
-24.8,-41.2,REGIONAL,1
-26.2,-47.7,REGIONAL,1
-6.6,-49.3,EXTERNAL,1
-2.8,-41.7,EXTERNAL,1
-20.7,-51.1,EXTERNAL,1
-20.8,-48.5,EXTERNAL,1
-30.9,-53.3,EXTERNAL,1
-26.2,-50.1,REGIONAL,1
-9.1,-31.8,EXTERNAL,1
-15.6,-58.8,EXTERNAL,1
-29.2,-50.3,EXTERNAL,1
-25.6,-51.4,EXTERNAL,1
-13.8,-41.3,INTERNAL,1
-5.8,-64.4,INTERNAL,1
-20.9,-40.9,INTERNAL,1
-19.2,-53.4,REGIONAL,1
-21.5,-56.1,INTERNAL,1
-18.9,-46.2,REGIONAL,1
-20.6,-50.9,REGIONAL,1
-10.1,-38.6,REGIONAL,1
-7.2,-46.4,REGIONAL,1
-17.7,-44.5,REGIONAL,1
-18.9,-46.6,REGIONAL,1
-16.3,-42.2,EXTERNAL,1
-14.6,-42.4,REGIONAL,1
-11.0,-42.2,REGIONAL,1
-13.8,-56.5,REGIONAL,1
-15.8,-58.6,EXTERNAL,1
-8.2,-70.5,REGIONAL,1
-9.3,-64.8,REGIONAL,1
-19.2,-57.8,REGIONAL,1
2.2,-51.9,REGIONAL,1
-21.1,-54.2,REGIONAL,1
1.7,-61.3,REGIONAL,1
-26.1,-52.8,REGIONAL,1
-16.7,-48.2,REGIONAL,1
-31.1,-52.7,EXTERNAL,1
-19.7,-40.4,EXTERNAL,1
-1.4,-47.7,EXTERNAL,1
-4.5,-44.5,EXTERNAL,1
-21.2,-42.4,EXTERNAL,1
-27.8,-50.9,REGIONAL,1
-21.6,-52.7,REGIONAL,1
-13.6,-45.3,REGIONAL,1
0.4,-67.3,REGIONAL,1
3.4,-63.4,REGIONAL,1
-6.5,-42.8,REGIONAL,1
-13.2,-50.1,REGIONAL,1
-9.7,-65.0,EXTERNAL,1
-28.6,-55.7,REGIONAL,1
-15.7,-52.9,REGIONAL,1
-15.9,-44.9,REGIONAL,1
-15.9,-46.7,REGIONAL,1
-9.9,-40.4,REGIONAL,1
-19.0,-56.7,EXTERNAL,1
-2.3,-42.0,REGIONAL,1
-21.2,-55.5,REGIONAL,1
-15.3,-43.3,REGIONAL,1
-19.2,-56.8,REGIONAL,1
-20.4,-41.4,REGIONAL,1
-15.3,-39.3,REGIONAL,1
-5.6,-63.2,REGIONAL,1
-4.3,-46.4,REGIONAL,1
-6.5,-40.1,REGIONAL,1
-18.6,-43.5,EXTERNAL,1
-10.5,-47.2,REGIONAL,1
-22.0,-54.9,EXTERNAL,1
-31.4,-52.4,EXTERNAL,1
-11.2,-61.3,EXTERNAL,1
-28.3,-55.0,EXTERNAL,1
-16.4,-40.5,REGIONAL,1
-19.5,-41.4,EXTERNAL,1
-25.2,-49.5,EXTERNAL,1
-19.7,-44.6,REGIONAL,1
-19.5,-42.0,REGIONAL,1
-30.1,-56.7,REGIONAL,1
-0.1,-60.7,REGIONAL,1
-9.3,-40.9,REGIONAL,1
-28.7,-54.1,REGIONAL,1
-0.5,-51.3,REGIONAL,1
-21.2,-51.0,REGIONAL,1
-17.1,-49.4,REGIONAL,1
-20.0,-50.6,REGIONAL,1
2.5,-51.4,REGIONAL,1
-22.2,-55.5,REGIONAL,1
-20.8,-46.9,REGIONAL,1
-23.2,-47.9,REGIONAL,1
-24.5,-48.2,REGIONAL,1
-22.4,-48.3,REGIONAL,1
-8.6,-44.4,REGIONAL,1
-26.1,-48.5,REGIONAL,1
-23.8,-51.4,REGIONAL,1
-23.4,-50.3,REGIONAL,1
-22.4,-52.8,REGIONAL,1
-16.3,-44.3,REGIONAL,1
-5.3,-40.4,REGIONAL,1
-23.5,-50.8,REGIONAL,1
-16.3,-53.7,REGIONAL,1
-26.7,-48.4,REGIONAL,1
-16.0,-54.9,REGIONAL,1
-20.1,-54.1,EXTERNAL,1
-8.9,-35.6,REGIONAL,1
-6.4,-62.9,EXTERNAL,1
-21.3,-46.0,REGIONAL,1
-21.2,-46.1,REGIONAL,1
-15.9,-44.3,REGIONAL,1
-16.7,-51.5,REGIONAL,1
28.2,-62.8,REGIONAL,1
-20.1,-53.9,EXTERNAL,1
-27.7,-53.6,EXTERNAL,1
-3.9,-45.1,EXTERNAL,1
-23.6,-52.4,EXTERNAL,1
-28.8,-51.5,EXTERNAL,1
-15.2,-59.4,EXTERNAL,1
-16.6,-47.9,REGIONAL,1
-1.6,-52.6,REGIONAL,1
-20.4,-52.7,REGIONAL,1
4.0,-60.2,REGIONAL,1
-16.0,-48.3,EXTERNAL,1
-21.9,-45.4,REGIONAL,1
-5.8,-37.8,REGIONAL,1
-21.4,-41.6,REGIONAL,1
2.9,-49.5,REGIONAL,1
-22.1,-50.6,REGIONAL,1
-20.7,-51.8,REGIONAL,1
-2.7,-65.7,REGIONAL,1
-30.6,-50.4,REGIONAL,1
-12.9,-41.6,REGIONAL,1
-28.6,-50.0,REGIONAL,1
-9.3,-33.5,REGIONAL,1
-29.3,-53.9,EXTERNAL,1
-16.9,-49.7,EXTERNAL,1
0.0,-49.1,EXTERNAL,1
-30.7,-54.3,EXTERNAL,1
-1.4,-62.0,EXTERNAL,1
-9.3,-40.3,EXTERNAL,1
-6.0,-45.0,EXTERNAL,1
-15.3,-54.8,EXTERNAL,1
-8.4,-63.5,REGIONAL,1
-8.6,-41.0,EXTERNAL,1
-3.0,-67.8,REGIONAL,1
-23.5,-49.6,EXTERNAL,1
-6.6,-62.0,REGIONAL,1
-14.4,-39.2,EXTERNAL,1
-14.6,-56.2,EXTERNAL,1
-6.5,-50.6,EXTERNAL,1
-24.1,-45.3,REGIONAL,1
-11.1,-39.6,EXTERNAL,1
-10.6,-38.7,EXTERNAL,1
-3.3,-46.9,REGIONAL,1
-30.6,-53.4,EXTERNAL,1
-30.1,-52.9,REGIONAL,1
-18.0,-57.0,EXTERNAL,1
-20.3,-53.4,EXTERNAL,1
-20.9,-54.2,EXTERNAL,1
-6.6,-35.0,EXTERNAL,1
-7.2,-35.1,EXTERNAL,1
-5.3,-35.4,EXTERNAL,1
-9.4,-36.8,EXTERNAL,1
-9.2,-40.3,EXTERNAL,1
-1.5,-59.6,REGIONAL,1
-2.0,-56.7,EXTERNAL,1
-14.3,-40.4,REGIONAL,1
-17.6,-47.8,EXTERNAL,1
-20.4,-49.2,EXTERNAL,1
-3.8,-48.8,REGIONAL,1
-5.0,-40.6,REGIONAL,1
-28.3,-51.0,REGIONAL,1
-7.3,-36.8,REGIONAL,1
-11.8,-49.9,REGIONAL,1
-9.2,-69.7,REGIONAL,1
-6.1,-56.6,REGIONAL,1
-26.5,-51.5,REGIONAL,1
-29.9,-54.3,REGIONAL,1
-0.5,-62.1,REGIONAL,1
-6.9,-48.8,REGIONAL,1
-1.0,-57.6,REGIONAL,1
-27.9,-50.6,REGIONAL,1
-28.6,-48.4,REGIONAL,1
-7.1,-55.5,REGIONAL,1
-15.1,-39.9,REGIONAL,1
-10.4,-68.4,REGIONAL,1
-7.4,-58.4,REGIONAL,1
-16.6,-51.4,REGIONAL,1
-0.3,-65.5,REGIONAL,1
-8.9,-35.9,REGIONAL,1
-15.3,-57.3,REGIONAL,1
-11.7,-41.3,REGIONAL,1
-19.3,-43.8,REGIONAL,1
-11.5,-45.6,REGIONAL,1
0.5,-51.9,REGIONAL,1
-21.5,-43.9,REGIONAL,1
-9.6,-49.0,REGIONAL,1
-1.8,-64.8,REGIONAL,1
