lat,lon,source_type,record_count,countrycode,country_name,wb_income_group
-7.2,-33.3,REGIONAL,1,XX,Unknown,Not classified
-19.9,-39.0,REGIONAL,1,XX,Unknown,Not classified
-2.0,-41.2,REGIONAL,1,XX,Unknown,Not classified
-12.9,-38.0,REGIONAL,1,XX,Unknown,Not classified
-12.6,-37.7,REGIONAL,1,XX,Unknown,Not classified
1.3,-30.8,EXTERNAL,1,XX,Unknown,Not classified
-23.7,-42.1,REGIONAL,1,XX,Unknown,Not classified
-9.8,-35.6,REGIONAL,1,XX,Unknown,Not classified
-17.8,-4.6,REGIONAL,1,XX,Unknown,Not classified
-15.7,-52.0,REGIONAL,1,BR,Brazil,Upper middle income
-9.3,-52.4,REGIONAL,1,BR,Brazil,Upper middle income
-1.4,-59.3,REGIONAL,1,BR,Brazil,Upper middle income
-29.7,-51.4,REGIONAL,1,BR,Brazil,Upper middle income
-7.7,-72.3,REGIONAL,1,BR,Brazil,Upper middle income
-0.8,-66.2,EXTERNAL,1,BR,Brazil,Upper middle income
3.8,-59.7,EXTERNAL,1,BR,Brazil,Upper middle income
-8.8,-43.2,REGIONAL,1,BR,Brazil,Upper middle income
-9.3,-61.7,REGIONAL,1,BR,Brazil,Upper middle income
-9.2,-49.7,REGIONAL,1,BR,Brazil,Upper middle income
-8.5,-68.8,REGIONAL,1,BR,Brazil,Upper middle income
-17.6,-52.8,REGIONAL,1,BR,Brazil,Upper middle income
-8.0,-48.7,REGIONAL,1,BR,Brazil,Upper middle income
-21.5,-53.1,REGIONAL,1,BR,Brazil,Upper middle income
-11.3,-40.6,REGIONAL,1,BR,Brazil,Upper middle income
-20.5,-42.8,EXTERNAL,1,BR,Brazil,Upper middle income
-1.5,-49.3,REGIONAL,1,BR,Brazil,Upper middle income
-3.4,-60.4,REGIONAL,1,BR,Brazil,Upper middle income
-6.5,-49.7,REGIONAL,1,BR,Brazil,Upper middle income
-18.2,-48.9,REGIONAL,1,BR,Brazil,Upper middle income
-9.1,-68.5,REGIONAL,1,BR,Brazil,Upper middle income
-10.6,-62.6,REGIONAL,1,BR,Brazil,Upper middle income
-4.4,-38.1,REGIONAL,1,BR,Brazil,Upper middle income
-10.5,-40.1,REGIONAL,1,BR,Brazil,Upper middle income
-30.3,-56.1,REGIONAL,1,BR,Brazil,Upper middle income
-9.8,-38.1,REGIONAL,1,BR,Brazil,Upper middle income
-28.8,-52.5,REGIONAL,1,BR,Brazil,Upper middle income
-17.1,-42.2,REGIONAL,1,BR,Brazil,Upper middle income
-12.8,-40.1,REGIONAL,1,BR,Brazil,Upper middle income
-21.6,-52.4,REGIONAL,1,BR,Brazil,Upper middle income
-5.7,-38.9,REGIONAL,1,BR,Brazil,Upper middle income
-13.5,-41.4,REGIONAL,1,BR,Brazil,Upper middle income
-11.2,-46.1,REGIONAL,1,BR,Brazil,Upper middle income
-9.5,-39.1,REGIONAL,1,BR,Brazil,Upper middle income
-9.8,-68.5,REGIONAL,1,BR,Brazil,Upper middle income
-26.9,-50.8,REGIONAL,1,BR,Brazil,Upper middle income
-29.6,-52.6,REGIONAL,1,BR,Brazil,Upper middle income
-12.1,-52.3,REGIONAL,1,BR,Brazil,Upper middle income
-11.7,-42.4,REGIONAL,1,BR,Brazil,Upper middle income
-23.6,-51.8,REGIONAL,1,BR,Brazil,Upper middle income
-3.9,-65.0,REGIONAL,1,BR,Brazil,Upper middle income
-14.8,-59.8,REGIONAL,1,BR,Brazil,Upper middle income
-2.9,-60.7,EXTERNAL,1,BR,Brazil,Upper middle income
-22.9,-44.0,INTERNAL,1,BR,Brazil,Upper middle income
-21.5,-42.3,INTERNAL,1,BR,Brazil,Upper middle income
-11.8,-39.2,INTERNAL,1,BR,Brazil,Upper middle income
-22.5,-52.1,EXTERNAL,1,BR,Brazil,Upper middle income
-14.4,-54.1,EXTERNAL,1,BR,Brazil,Upper middle income
-6.4,-35.2,EXTERNAL,1,BR,Brazil,Upper middle income
-21.0,-54.4,EXTERNAL,1,BR,Brazil,Upper middle income
-6.5,-50.5,REGIONAL,1,BR,Brazil,Upper middle income
-4.5,-40.5,REGIONAL,1,BR,Brazil,Upper middle income
-11.5,-41.5,REGIONAL,1,BR,Brazil,Upper middle income
-11.1,-45.3,REGIONAL,1,BR,Brazil,Upper middle income
0.5,-57.5,REGIONAL,1,BR,Brazil,Upper middle income
-28.1,-49.8,REGIONAL,1,BR,Brazil,Upper middle income
-20.7,-57.0,REGIONAL,1,BR,Brazil,Upper middle income
-13.9,-47.3,INTERNAL,1,BR,Brazil,Upper middle income
-7.0,-37.5,REGIONAL,1,BR,Brazil,Upper middle income
-9.4,-64.9,REGIONAL,1,BR,Brazil,Upper middle income
-21.4,-45.0,REGIONAL,1,BR,Brazil,Upper middle income
-11.6,-55.7,REGIONAL,1,BR,Brazil,Upper middle income
-24.8,-53.4,REGIONAL,1,BR,Brazil,Upper middle income
-0.3,-50.9,REGIONAL,1,BR,Brazil,Upper middle income
3.8,-61.8,INTERNAL,1,BR,Brazil,Upper middle income
-10.8,-69.1,REGIONAL,1,BR,Brazil,Upper middle income
-15.9,-55.8,REGIONAL,1,BR,Brazil,Upper middle income
0.9,-50.2,REGIONAL,1,BR,Brazil,Upper middle income
-15.6,-39.1,REGIONAL,1,BR,Brazil,Upper middle income
-16.8,-50.7,REGIONAL,1,BR,Brazil,Upper middle income
-5.9,-38.8,REGIONAL,1,BR,Brazil,Upper middle income
-4.6,-41.5,REGIONAL,1,BR,Brazil,Upper middle income
-3.7,-58.2,REGIONAL,1,BR,Brazil,Upper middle income
-13.8,-40.8,REGIONAL,1,BR,Brazil,Upper middle income
-24.4,-52.5,EXTERNAL,1,BR,Brazil,Upper middle income
-12.2,-45.2,EXTERNAL,1,BR,Brazil,Upper middle income
-26.3,-51.5,EXTERNAL,1,BR,Brazil,Upper middle income
-10.7,-41.5,REGIONAL,1,BR,Brazil,Upper middle income
-7.2,-35.6,EXTERNAL,1,BR,Brazil,Upper middle income
-13.1,-49.1,REGIONAL,1,BR,Brazil,Upper middle income
-16.4,-47.3,REGIONAL,1,BR,Brazil,Upper middle income
-3.5,-67.3,REGIONAL,1,BR,Brazil,Upper middle income
-4.7,-56.4,REGIONAL,1,BR,Brazil,Upper middle income
-19.9,-52.1,EXTERNAL,1,BR,Brazil,Upper middle income
-8.4,-41.1,EXTERNAL,1,BR,Brazil,Upper middle income
-20.9,-47.5,REGIONAL,1,BR,Brazil,Upper middle income
-13.6,-56.4,REGIONAL,1,BR,Brazil,Upper middle income
-22.0,-47.0,REGIONAL,1,BR,Brazil,Upper middle income
-5.3,-37.3,EXTERNAL,1,BR,Brazil,Upper middle income
-17.3,-49.1,REGIONAL,1,BR,Brazil,Upper middle income
-21.6,-44.1,REGIONAL,1,BR,Brazil,Upper middle income
0.4,-53.1,REGIONAL,1,BR,Brazil,Upper middle income
-21.8,-43.5,EXTERNAL,1,BR,Brazil,Upper middle income
-10.5,-39.1,EXTERNAL,1,BR,Brazil,Upper middle income
-22.0,-47.3,EXTERNAL,1,BR,Brazil,Upper middle income
-22.0,-46.7,EXTERNAL,1,BR,Brazil,Upper middle income
-20.5,-49.9,EXTERNAL,1,BR,Brazil,Upper middle income
-18.7,-55.8,REGIONAL,1,BR,Brazil,Upper middle income
-28.1,-54.3,EXTERNAL,1,BR,Brazil,Upper middle income
-5.1,-39.0,EXTERNAL,1,BR,Brazil,Upper middle income
-23.7,-51.4,EXTERNAL,1,BR,Brazil,Upper middle income
-24.5,-52.0,EXTERNAL,1,BR,Brazil,Upper middle income
-7.8,-36.2,EXTERNAL,1,BR,Brazil,Upper middle income
-25.5,-53.0,EXTERNAL,1,BR,Brazil,Upper middle income
-27.7,-54.4,EXTERNAL,1,BR,Brazil,Upper middle income
-10.6,-63.6,EXTERNAL,1,BR,Brazil,Upper middle income
-20.0,-40.8,EXTERNAL,1,BR,Brazil,Upper middle income
-10.2,-63.3,EXTERNAL,1,BR,Brazil,Upper middle income
-11.7,-58.5,REGIONAL,1,BR,Brazil,Upper middle income
2.2,-53.4,REGIONAL,1,FR,France,High income
-0.0,-64.4,REGIONAL,1,BR,Brazil,Upper middle income
-7.9,-50.1,REGIONAL,1,BR,Brazil,Upper middle income
-7.7,-60.5,REGIONAL,1,BR,Brazil,Upper middle income
-2.7,-66.6,REGIONAL,1,BR,Brazil,Upper middle income
-21.6,-51.8,REGIONAL,1,BR,Brazil,Upper middle income
-24.6,-48.1,REGIONAL,1,BR,Brazil,Upper middle income
-1.8,-50.6,REGIONAL,1,BR,Brazil,Upper middle income
-4.8,-49.3,REGIONAL,1,BR,Brazil,Upper middle income
-4.9,-59.3,REGIONAL,1,BR,Brazil,Upper middle income
-2.5,-55.1,REGIONAL,1,BR,Brazil,Upper middle income
-7.0,-45.2,EXTERNAL,1,BR,Brazil,Upper middle income
-14.2,-42.3,REGIONAL,1,BR,Brazil,Upper middle income
-14.7,-49.3,REGIONAL,1,BR,Brazil,Upper middle income
-33.0,-52.7,REGIONAL,1,BR,Brazil,Upper middle income
-18.8,-48.8,REGIONAL,1,BR,Brazil,Upper middle income
-0.1,-61.2,REGIONAL,1,BR,Brazil,Upper middle income
-23.0,-47.9,REGIONAL,1,BR,Brazil,Upper middle income
-20.3,-57.2,REGIONAL,1,BR,Brazil,Upper middle income
-11.6,-38.6,REGIONAL,1,BR,Brazil,Upper middle income
-20.2,-55.0,REGIONAL,1,BR,Brazil,Upper middle income
-2.8,-47.7,REGIONAL,1,BR,Brazil,Upper middle income
-15.3,-45.9,REGIONAL,1,BR,Brazil,Upper middle income
-10.1,-38.2,REGIONAL,1,BR,Brazil,Upper middle income
-16.8,-44.9,REGIONAL,1,BR,Brazil,Upper middle income
-31.7,-53.5,EXTERNAL,1,BR,Brazil,Upper middle income
-15.3,-49.2,REGIONAL,1,BR,Brazil,Upper middle income
-19.0,-42.2,EXTERNAL,1,BR,Brazil,Upper middle income
-12.1,-51.3,REGIONAL,1,BR,Brazil,Upper middle income
-29.7,-54.8,REGIONAL,1,BR,Brazil,Upper middle income
-13.5,-41.3,REGIONAL,1,BR,Brazil,Upper middle income
-22.2,-56.5,REGIONAL,1,PY,Paraguay,Upper middle income
-14.2,-56.4,EXTERNAL,1,BR,Brazil,Upper middle income
-16.1,-47.1,REGIONAL,1,BR,Brazil,Upper middle income
-8.5,-70.5,REGIONAL,1,BR,Brazil,Upper middle income
-8.2,-37.8,REGIONAL,1,BR,Brazil,Upper middle income
-31.1,-54.4,REGIONAL,1,BR,Brazil,Upper middle income
-2.9,-52.5,REGIONAL,1,BR,Brazil,Upper middle income
-8.4,-37.8,REGIONAL,1,BR,Brazil,Upper middle income
-3.6,-65.4,REGIONAL,1,BR,Brazil,Upper middle income
-14.1,-56.5,REGIONAL,1,BR,Brazil,Upper middle income
-8.4,-49.5,REGIONAL,1,BR,Brazil,Upper middle income
-11.2,-41.3,REGIONAL,1,BR,Brazil,Upper middle income
-4.7,-57.9,REGIONAL,1,BR,Brazil,Upper middle income
-22.4,-55.7,EXTERNAL,1,BR,Brazil,Upper middle income
-20.2,-45.9,EXTERNAL,1,BR,Brazil,Upper middle income
-10.0,-56.0,REGIONAL,1,BR,Brazil,Upper middle income
-9.2,-48.3,REGIONAL,1,BR,Brazil,Upper middle income
-6.8,-38.9,REGIONAL,1,BR,Brazil,Upper middle income
-4.5,-59.5,REGIONAL,1,BR,Brazil,Upper middle income
-19.1,-53.8,EXTERNAL,1,BR,Brazil,Upper middle income
-10.4,-41.6,REGIONAL,1,BR,Brazil,Upper middle income
-21.5,-50.6,REGIONAL,1,BR,Brazil,Upper middle income
-23.0,-50.0,EXTERNAL,1,BR,Brazil,Upper middle income
-12.2,-49.7,EXTERNAL,1,BR,Brazil,Upper middle income
-23.8,-51.5,EXTERNAL,1,BR,Brazil,Upper middle income
-10.9,-39.1,EXTERNAL,1,BR,Brazil,Upper middle income
-20.5,-42.2,EXTERNAL,1,BR,Brazil,Upper middle income
-30.8,-51.4,EXTERNAL,1,BR,Brazil,Upper middle income
-18.8,-56.0,REGIONAL,1,BR,Brazil,Upper middle income
-19.5,-45.8,EXTERNAL,1,BR,Brazil,Upper middle income
-12.4,-52.4,REGIONAL,1,BR,Brazil,Upper middle income
-18.8,-43.3,REGIONAL,1,BR,Brazil,Upper middle income
-14.4,-54.0,EXTERNAL,1,BR,Brazil,Upper middle income
-9.6,-66.0,REGIONAL,1,BR,Brazil,Upper middle income
-0.3,-66.8,REGIONAL,1,BR,Brazil,Upper middle income
-12.1,-45.6,REGIONAL,1,BR,Brazil,Upper middle income
-13.4,-39.2,REGIONAL,1,BR,Brazil,Upper middle income
-25.5,-52.6,EXTERNAL,1,BR,Brazil,Upper middle income
-0.5,-52.9,REGIONAL,1,BR,Brazil,Upper middle income
-12.3,-59.8,REGIONAL,1,BR,Brazil,Upper middle income
59.4,10.2,REGIONAL,1,NO,Norway,High income
-17.7,-54.8,REGIONAL,1,BR,Brazil,Upper middle income
-22.3,-48.4,REGIONAL,1,BR,Brazil,Upper middle income
-10.9,-39.6,REGIONAL,1,BR,Brazil,Upper middle income
-18.5,-48.2,REGIONAL,1,BR,Brazil,Upper middle income
-30.3,-54.1,REGIONAL,1,BR,Brazil,Upper middle income
-21.0,-41.8,EXTERNAL,1,BR,Brazil,Upper middle income
-22.0,-49.8,REGIONAL,1,BR,Brazil,Upper middle income
-21.5,-51.4,REGIONAL,1,BR,Brazil,Upper middle income
-20.9,-49.8,REGIONAL,1,BR,Brazil,Upper middle income
-20.1,-50.2,REGIONAL,1,BR,Brazil,Upper middle income
-24.1,-52.6,REGIONAL,1,BR,Brazil,Upper middle income
-20.3,-42.7,EXTERNAL,1,BR,Brazil,Upper middle income
-19.9,-48.3,REGIONAL,1,BR,Brazil,Upper middle income
-23.8,-51.3,REGIONAL,1,BR,Brazil,Upper middle income
-22.3,-51.7,REGIONAL,1,BR,Brazil,Upper middle income
-21.9,-49.2,REGIONAL,1,BR,Brazil,Upper middle income
-23.5,-50.3,REGIONAL,1,BR,Brazil,Upper middle income
-19.8,-45.7,EXTERNAL,1,BR,Brazil,Upper middle income
-18.5,-50.9,EXTERNAL,1,BR,Brazil,Upper middle income
-20.8,-50.2,REGIONAL,1,BR,Brazil,Upper middle income
-8.2,-35.3,EXTERNAL,1,BR,Brazil,Upper middle income
-16.7,-49.7,REGIONAL,1,BR,Brazil,Upper middle income
-29.8,-57.0,EXTERNAL,1,BR,Brazil,Upper middle income
-19.2,-42.7,REGIONAL,1,BR,Brazil,Upper middle income
-19.6,-48.1,EXTERNAL,1,BR,Brazil,Upper middle income
-28.6,-54.7,EXTERNAL,1,BR,Brazil,Upper middle income
-23.8,-49.4,REGIONAL,1,BR,Brazil,Upper middle income
-22.7,-52.6,REGIONAL,1,BR,Brazil,Upper middle income
-18.8,-47.7,REGIONAL,1,BR,Brazil,Upper middle income
-16.9,-40.9,REGIONAL,1,BR,Brazil,Upper middle income
-5.4,-44.3,REGIONAL,1,BR,Brazil,Upper middle income
-1.9,-57.0,EXTERNAL,1,BR,Brazil,Upper middle income
-8.9,-35.5,REGIONAL,1,BR,Brazil,Upper middle income
-9.7,-36.2,REGIONAL,1,BR,Brazil,Upper middle income
-14.7,-44.4,REGIONAL,1,BR,Brazil,Upper middle income
-19.5,-45.5,REGIONAL,1,BR,Brazil,Upper middle income
-15.0,-42.9,REGIONAL,1,BR,Brazil,Upper middle income
-3.3,-44.5,EXTERNAL,1,BR,Brazil,Upper middle income
-3.4,-40.7,EXTERNAL,1,BR,Brazil,Upper middle income
-16.7,-39.2,EXTERNAL,1,BR,Brazil,Upper middle income
-30.6,-52.6,EXTERNAL,1,BR,Brazil,Upper middle income
-29.7,-52.1,REGIONAL,1,BR,Brazil,Upper middle income
-3.0,-44.4,EXTERNAL,1,BR,Brazil,Upper middle income
-2.0,-54.1,EXTERNAL,1,BR,Brazil,Upper middle income
-12.5,-40.6,EXTERNAL,1,BR,Brazil,Upper middle income
-12.0,-48.5,EXTERNAL,1,BR,Brazil,Upper middle income
-18.2,-50.5,EXTERNAL,1,BR,Brazil,Upper middle income
-3.0,-55.6,REGIONAL,1,BR,Brazil,Upper middle income
-6.1,-52.7,REGIONAL,1,BR,Brazil,Upper middle income
-1.6,-51.4,REGIONAL,1,BR,Brazil,Upper middle income
-29.9,-56.0,REGIONAL,1,BR,Brazil,Upper middle income
-14.5,-39.3,REGIONAL,1,BR,Brazil,Upper middle income
-19.8,-45.3,REGIONAL,1,BR,Brazil,Upper middle income
-25.1,-53.5,REGIONAL,1,BR,Brazil,Upper middle income
-14.1,-47.2,REGIONAL,1,BR,Brazil,Upper middle income
-5.5,-47.8,REGIONAL,1,BR,Brazil,Upper middle income
-14.2,-39.2,REGIONAL,1,BR,Brazil,Upper middle income
-21.1,-44.4,REGIONAL,1,BR,Brazil,Upper middle income
-4.4,-46.6,REGIONAL,1,BR,Brazil,Upper middle income
-19.7,-40.3,REGIONAL,1,BR,Brazil,Upper middle income
-14.9,-41.7,REGIONAL,1,BR,Brazil,Upper middle income
-14.2,-39.4,EXTERNAL,1,BR,Brazil,Upper middle income
-17.2,-50.3,REGIONAL,1,BR,Brazil,Upper middle income
-20.9,-41.6,REGIONAL,1,BR,Brazil,Upper middle income
-15.2,-57.0,REGIONAL,1,BR,Brazil,Upper middle income
-8.3,-45.6,EXTERNAL,1,BR,Brazil,Upper middle income
-5.5,-55.8,REGIONAL,1,BR,Brazil,Upper middle income
-15.5,-58.2,EXTERNAL,1,BR,Brazil,Upper middle income
-14.0,-46.5,EXTERNAL,1,BR,Brazil,Upper middle income
-3.0,-43.0,EXTERNAL,1,BR,Brazil,Upper middle income
-21.6,-42.8,REGIONAL,1,BR,Brazil,Upper middle income
-3.0,-52.0,EXTERNAL,1,BR,Brazil,Upper middle income
-0.7,-61.5,REGIONAL,1,BR,Brazil,Upper middle income
-16.3,-55.5,REGIONAL,1,BR,Brazil,Upper middle income
-13.3,-61.7,REGIONAL,1,BR,Brazil,Upper middle income
-0.4,-64.0,REGIONAL,1,BR,Brazil,Upper middle income
-10.0,-47.3,REGIONAL,1,BR,Brazil,Upper middle income
-29.7,-56.8,REGIONAL,1,BR,Brazil,Upper middle income
-15.8,-51.1,REGIONAL,1,BR,Brazil,Upper middle income
1.4,-63.3,REGIONAL,1,BR,Brazil,Upper middle income
-23.8,-48.5,REGIONAL,1,BR,Brazil,Upper middle income
-23.2,-49.9,REGIONAL,1,BR,Brazil,Upper middle income
-2.1,-60.1,REGIONAL,1,BR,Brazil,Upper middle income
-4.3,-40.3,EXTERNAL,1,BR,Brazil,Upper middle income
-10.3,-39.1,REGIONAL,1,BR,Brazil,Upper middle income
-15.1,-47.1,EXTERNAL,1,BR,Brazil,Upper middle income
-3.8,-61.6,REGIONAL,1,BR,Brazil,Upper middle income
-14.6,-51.4,REGIONAL,1,BR,Brazil,Upper middle income
0.1,-51.6,REGIONAL,1,BR,Brazil,Upper middle income
-21.3,-45.5,REGIONAL,1,BR,Brazil,Upper middle income
-16.0,-40.2,REGIONAL,1,BR,Brazil,Upper middle income
-9.4,-37.9,REGIONAL,1,BR,Brazil,Upper middle income
2.9,-60.6,EXTERNAL,1,BR,Brazil,Upper middle income
2.2,-50.9,EXTERNAL,1,BR,Brazil,Upper middle income
-18.3,-47.8,REGIONAL,1,BR,Brazil,Upper middle income
-9.1,-36.9,REGIONAL,1,BR,Brazil,Upper middle income
-8.9,-61.4,REGIONAL,1,BR,Brazil,Upper middle income
-9.5,-69.2,REGIONAL,1,BR,Brazil,Upper middle income
-32.0,-52.5,REGIONAL,1,BR,Brazil,Upper middle income
-7.2,-37.0,REGIONAL,1,BR,Brazil,Upper middle income
1.6,-61.0,REGIONAL,1,BR,Brazil,Upper middle income
-17.5,-48.7,REGIONAL,1,BR,Brazil,Upper middle income
-12.0,-63.3,REGIONAL,1,BR,Brazil,Upper middle income
-18.2,-40.8,REGIONAL,1,BR,Brazil,Upper middle income
-21.8,-44.1,REGIONAL,1,BR,Brazil,Upper middle income
-1.1,-49.0,REGIONAL,1,BR,Brazil,Upper middle income
-9.3,-41.6,REGIONAL,1,BR,Brazil,Upper middle income
-14.7,-40.6,REGIONAL,1,BR,Brazil,Upper middle income
-5.9,-62.6,REGIONAL,1,BR,Brazil,Upper middle income
0.4,-63.3,REGIONAL,1,BR,Brazil,Upper middle income
-5.4,-36.4,REGIONAL,1,BR,Brazil,Upper middle income
-6.3,-43.3,REGIONAL,1,BR,Brazil,Upper middle income
-29.2,-55.0,REGIONAL,1,BR,Brazil,Upper middle income
-14.9,-40.2,REGIONAL,1,BR,Brazil,Upper middle income
-19.6,-55.8,REGIONAL,1,BR,Brazil,Upper middle income
-12.6,-38.2,EXTERNAL,1,BR,Brazil,Upper middle income
-31.5,-53.6,EXTERNAL,1,BR,Brazil,Upper middle income
-11.5,-51.9,EXTERNAL,1,BR,Brazil,Upper middle income
-21.3,-46.9,EXTERNAL,1,BR,Brazil,Upper middle income
-13.1,-61.5,REGIONAL,1,BR,Brazil,Upper middle income
-20.4,-49.7,EXTERNAL,1,BR,Brazil,Upper middle income
-29.0,-53.2,EXTERNAL,1,BR,Brazil,Upper middle income
-20.5,-43.1,EXTERNAL,1,BR,Brazil,Upper middle income
-22.4,-48.6,REGIONAL,1,BR,Brazil,Upper middle income
-23.1,-44.5,REGIONAL,1,BR,Brazil,Upper middle income
-4.9,-37.9,EXTERNAL,1,BR,Brazil,Upper middle income
-16.6,-45.1,EXTERNAL,1,BR,Brazil,Upper middle income
-19.8,-55.0,EXTERNAL,1,BR,Brazil,Upper middle income
-24.0,-47.6,EXTERNAL,1,BR,Brazil,Upper middle income
-23.1,-48.8,REGIONAL,1,BR,Brazil,Upper middle income
-11.7,-55.6,REGIONAL,1,BR,Brazil,Upper middle income
-21.4,-48.8,REGIONAL,1,BR,Brazil,Upper middle income
-18.4,-46.5,REGIONAL,1,BR,Brazil,Upper middle income
-21.4,-45.4,REGIONAL,1,BR,Brazil,Upper middle income
-6.2,-62.6,REGIONAL,1,BR,Brazil,Upper middle income
-8.7,-65.0,REGIONAL,1,BR,Brazil,Upper middle income
-6.1,-49.6,REGIONAL,1,BR,Brazil,Upper middle income
-5.0,-47.4,REGIONAL,1,BR,Brazil,Upper middle income
-19.8,-44.5,REGIONAL,1,BR,Brazil,Upper middle income
-9.9,-35.9,EXTERNAL,1,BR,Brazil,Upper middle income
-25.0,-53.8,REGIONAL,1,BR,Brazil,Upper middle income
-26.3,-52.5,REGIONAL,1,BR,Brazil,Upper middle income
-3.5,-52.9,REGIONAL,1,BR,Brazil,Upper middle income
4.4,-61.1,REGIONAL,1,BR,Brazil,Upper middle income
-10.4,-40.1,REGIONAL,1,BR,Brazil,Upper middle income
-18.9,-45.1,REGIONAL,1,BR,Brazil,Upper middle income
-25.0,-50.8,REGIONAL,1,BR,Brazil,Upper middle income
-22.8,-45.9,EXTERNAL,1,BR,Brazil,Upper middle income
3.4,-60.9,REGIONAL,1,BR,Brazil,Upper middle income
-17.3,-41.6,REGIONAL,1,BR,Brazil,Upper middle income
-19.0,-52.7,REGIONAL,1,BR,Brazil,Upper middle income
-12.6,-40.1,REGIONAL,1,BR,Brazil,Upper middle income
-6.3,-37.7,EXTERNAL,1,BR,Brazil,Upper middle income
-18.9,-47.1,EXTERNAL,1,BR,Brazil,Upper middle income
-4.2,-38.2,EXTERNAL,1,BR,Brazil,Upper middle income
-18.6,-40.2,REGIONAL,1,BR,Brazil,Upper middle income
-13.5,-61.0,EXTERNAL,1,BR,Brazil,Upper middle income
-14.8,-42.4,EXTERNAL,1,BR,Brazil,Upper middle income
-3.6,-45.3,EXTERNAL,1,BR,Brazil,Upper middle income
-7.1,-39.3,EXTERNAL,1,BR,Brazil,Upper middle income
-9.4,-35.8,EXTERNAL,1,BR,Brazil,Upper middle income
-7.3,-36.1,EXTERNAL,1,BR,Brazil,Upper middle income
-2.5,-48.4,REGIONAL,1,BR,Brazil,Upper middle income
-14.0,-39.4,EXTERNAL,1,BR,Brazil,Upper middle income
-4.3,-39.3,EXTERNAL,1,BR,Brazil,Upper middle income
-15.5,-48.8,REGIONAL,1,BR,Brazil,Upper middle income
-24.2,-49.6,EXTERNAL,1,BR,Brazil,Upper middle income
-6.6,-36.7,REGIONAL,1,BR,Brazil,Upper middle income
-29.1,-54.9,REGIONAL,1,BR,Brazil,Upper middle income
-13.5,-43.0,REGIONAL,1,BR,Brazil,Upper middle income
3.4,-63.2,REGIONAL,1,BR,Brazil,Upper middle income
-1.2,-70.6,REGIONAL,1,CO,Colombia,Upper middle income
-7.1,-56.4,REGIONAL,1,BR,Brazil,Upper middle income
-7.7,-46.2,REGIONAL,1,BR,Brazil,Upper middle income
-11.2,-62.6,REGIONAL,1,BR,Brazil,Upper middle income
-17.0,-42.1,REGIONAL,1,BR,Brazil,Upper middle income
-17.6,-48.1,REGIONAL,1,BR,Brazil,Upper middle income
-22.8,-47.8,EXTERNAL,1,BR,Brazil,Upper middle income
-22.5,-43.3,EXTERNAL,1,BR,Brazil,Upper middle income
-9.8,-52.7,REGIONAL,1,BR,Brazil,Upper middle income
-11.0,-68.0,REGIONAL,1,BO,Bolivia,Lower middle income
-4.7,-68.3,REGIONAL,1,BR,Brazil,Upper middle income
-10.5,-68.6,REGIONAL,1,BR,Brazil,Upper middle income
-1.4,-61.2,REGIONAL,1,BR,Brazil,Upper middle income
-11.3,-48.9,REGIONAL,1,BR,Brazil,Upper middle income
-20.4,-53.7,REGIONAL,1,BR,Brazil,Upper middle income
-11.7,-41.8,EXTERNAL,1,BR,Brazil,Upper middle income
-19.3,-53.4,REGIONAL,1,BR,Brazil,Upper middle income
-6.8,-35.2,EXTERNAL,1,BR,Brazil,Upper middle income
-9.4,-38.6,REGIONAL,1,BR,Brazil,Upper middle income
0.1,-51.8,REGIONAL,1,BR,Brazil,Upper middle income
-11.3,-62.4,REGIONAL,1,BR,Brazil,Upper middle income
-23.8,-52.7,REGIONAL,1,BR,Brazil,Upper middle income
-22.2,-48.4,REGIONAL,1,BR,Brazil,Upper middle income
-7.3,-37.0,EXTERNAL,1,BR,Brazil,Upper middle income
-3.5,-64.8,INTERNAL,1,BR,Brazil,Upper middle income
-18.7,-39.7,EXTERNAL,1,BR,Brazil,Upper middle income
-7.6,-55.0,REGIONAL,1,BR,Brazil,Upper middle income
-22.5,-45.2,EXTERNAL,1,BR,Brazil,Upper middle income
-10.1,-55.8,EXTERNAL,1,BR,Brazil,Upper middle income
-21.5,-41.3,EXTERNAL,1,BR,Brazil,Upper middle income
-19.6,-41.6,EXTERNAL,1,BR,Brazil,Upper middle income
-12.3,-60.5,EXTERNAL,1,BR,Brazil,Upper middle income
-22.0,-54.7,REGIONAL,1,BR,Brazil,Upper middle income
-15.7,-51.9,REGIONAL,1,BR,Brazil,Upper middle income
-19.7,-48.4,EXTERNAL,1,BR,Brazil,Upper middle income
-13.5,-53.0,EXTERNAL,1,BR,Brazil,Upper middle income
-18.5,-41.4,REGIONAL,1,BR,Brazil,Upper middle income
-2.3,-60.7,REGIONAL,1,BR,Brazil,Upper middle income
-13.5,-49.1,REGIONAL,1,BR,Brazil,Upper middle income
-17.1,-39.2,INTERNAL,1,BR,Brazil,Upper middle income
-20.4,-51.7,REGIONAL,1,BR,Brazil,Upper middle income
-1.0,-51.7,REGIONAL,1,BR,Brazil,Upper middle income
-13.2,-61.4,REGIONAL,1,BR,Brazil,Upper middle income
-24.5,-47.5,EXTERNAL,1,BR,Brazil,Upper middle income
-15.4,-48.8,REGIONAL,1,BR,Brazil,Upper middle income
-18.0,-56.3,REGIONAL,1,BR,Brazil,Upper middle income
-22.1,-46.0,REGIONAL,1,BR,Brazil,Upper middle income
