original_key,resolved_name,resolved_country,type,__index_level_0__
01e33af3-a154-414b-a82e-e4355e61f5d8,Reserva Natural de la Sociedad Civil Refugio del Oso,CO,organization,288
Reserva Natural de la Sociedad Civil Refugio del Oso,Reserva Natural de la Sociedad Civil Refugio del Oso,CO,rightsholder,289
752e718d-c9d3-425d-baf5-962977256eb7,Jihočeské muzeum v Českých Budějovicích,CZ,organization,290
Jihočeské muzeum v Českých Budějovicích,Jihočeské muzeum v Českých Budějovicích,CZ,rightsholder,291
4c22b91d-aea3-46ba-8b43-3151fb0776fb,"Palacký University in Olomouc, herbarium of Department of Botany (OL)",CZ,organization,292
"Palacký University in Olomouc, herbarium of Department of Botany (OL)","Palacký University in Olomouc, herbarium of Department of Botany (OL)",CZ,rightsholder,293
665256c1-cd72-4c62-bf54-36c0a9353817,Denver Zoo Conservation Alliance,US,organization,294
Denver Zoo Conservation Alliance,Denver Zoo Conservation Alliance,US,rightsholder,295
b4500b7a-7084-45dd-81ec-a565d7a501c8,Ministerio de Ambiente de Panamá,PA,organization,296
Ministerio de Ambiente de Panamá,Ministerio de Ambiente de Panamá,PA,rightsholder,297
109b8e18-d6d8-4f8f-9313-9ee851959c5b,African Parks Network,ZA,organization,298
African Parks Network,African Parks Network,ZA,rightsholder,299
c6bb75dd-7ca6-409f-b6fb-98961a741277,University of Turku - Department of Biology,FI,organization,300
University of Turku - Department of Biology,University of Turku - Department of Biology,FI,rightsholder,301
b29de49c-66d7-4e34-9e49-09e720c1acd0,Flora Anatolica,TR,organization,302
Flora Anatolica,Flora Anatolica,TR,rightsholder,303
6ea659fb-0611-4afb-98af-2010b6ddeedb,Nature Rwanda,RW,organization,304
Nature Rwanda,Nature Rwanda,RW,rightsholder,305
5096b03f-bf87-4a80-90f1-2186e9d6b720,THE EAST AFRICAN WILDLIFE SOCIETY,KE,organization,306
THE EAST AFRICAN WILDLIFE SOCIETY,THE EAST AFRICAN WILDLIFE SOCIETY,KE,rightsholder,307
1108d5bd-9dfd-4771-9e67-15c66895c079,Consejo Comunitario Mayor Del Alto San Juan - ASOCASAN,CO,organization,308
Consejo Comunitario Mayor Del Alto San Juan - ASOCASAN,Consejo Comunitario Mayor Del Alto San Juan - ASOCASAN,CO,rightsholder,309
eb3ce461-aed3-46af-97e0-e09310881323,Universidade Federal Rural do Rio de Janeiro,BR,organization,310
Universidade Federal Rural do Rio de Janeiro,Universidade Federal Rural do Rio de Janeiro,BR,rightsholder,311
c2df7f99-7623-4a45-bbc0-f9260f84c2d6,Universidad de Panamá,PA,organization,312
Universidad de Panamá,Universidad de Panamá,PA,rightsholder,313
381348a1-1ad1-4c7c-a7fe-0afd7e693390,Instituto de Investigaciones Científicas y Servicios de Alta Tecnología (INDICASAT AIP),PA,organization,314
Instituto de Investigaciones Científicas y Servicios de Alta Tecnología (INDICASAT AIP),Instituto de Investigaciones Científicas y Servicios de Alta Tecnología (INDICASAT AIP),PA,rightsholder,315
19045067-e140-4e12-9f64-ed45b4abdcbe,Fourth institute of Oceanography,CN,organization,316
Fourth institute of Oceanography,Fourth institute of Oceanography,CN,rightsholder,317
f1686b8c-fb3a-4c64-b21c-01b9e98d8e2d,Colecciones Científicas de la Facultad de Ciencias - Universidad de la República,UY,organization,318
Colecciones Científicas de la Facultad de Ciencias - Universidad de la República,Colecciones Científicas de la Facultad de Ciencias - Universidad de la República,UY,rightsholder,319
72de2adb-0cdd-48e6-862c-525b70901dc4,Association Aide aux Femmes et Enfants,CG,organization,320
Association Aide aux Femmes et Enfants,Association Aide aux Femmes et Enfants,CG,rightsholder,321
a16e1d5c-f563-4d50-b58f-11a8f211715b,Greeenlightfields,NG,organization,322
Greeenlightfields,Greeenlightfields,NG,rightsholder,323
f9846278-7e1b-449b-b92b-417fab3a5a20,University of Central Florida Collection of Arthropods (UCFC),US,organization,324
University of Central Florida Collection of Arthropods (UCFC),University of Central Florida Collection of Arthropods (UCFC),US,rightsholder,325
98c52e15-59cc-454b-b195-105c7b65efd2,Universidad de Zaragoza-Escuela Politecnica Superior,ES,organization,326
Universidad de Zaragoza-Escuela Politecnica Superior,Universidad de Zaragoza-Escuela Politecnica Superior,ES,rightsholder,327
52a9ad84-3542-4851-919c-213524eb9051,Repsol,ES,organization,328
Repsol,Repsol,ES,rightsholder,329
0e6d748d-fe61-4e92-848c-9b856f326cb7,Edith Cowan University,AU,organization,330
Edith Cowan University,Edith Cowan University,AU,rightsholder,331
6ed0623c-01f7-40b0-b36e-7261c256d0aa,NOAA Oceanic and Atmospheric Research,US,organization,332
NOAA Oceanic and Atmospheric Research,NOAA Oceanic and Atmospheric Research,US,rightsholder,333
fef8e700-c2e5-4422-a6f3-3620a5fa82ac,CRIOBE,PF,organization,334
CRIOBE,CRIOBE,PF,rightsholder,335
ab686f4d-8612-4259-b912-b94941ce7ae7,Masdar,AE,organization,336
Masdar,Masdar,AE,rightsholder,337
1bc0bbe6-fbad-4bba-999c-6aedd980caae,Antioquia Gold LTD,CO,organization,338
Antioquia Gold LTD,Antioquia Gold LTD,CO,rightsholder,339
abc73a0f-15d6-48d4-822d-da6be66601da,"PVBMT Research Unit, University of Reunion, CIRAD",FR,organization,340
"PVBMT Research Unit, University of Reunion, CIRAD","PVBMT Research Unit, University of Reunion, CIRAD",FR,rightsholder,341
d4b24236-32c1-4884-94eb-9a39352aa7ba,Grupo Ibérico de Odonatología,ES,organization,342
Grupo Ibérico de Odonatología,Grupo Ibérico de Odonatología,ES,rightsholder,343
e59f6a41-3eac-46dc-a5e6-ed54c6aac35f,NOAA Ocean Exploration,US,organization,344
NOAA Ocean Exploration,NOAA Ocean Exploration,US,rightsholder,345
e4926fc1-c276-4d4f-b7e2-3cd6c32b3f3b,"Department of Forestry, National Pingtung University of Science and Technology",TW,organization,346
"Department of Forestry, National Pingtung University of Science and Technology","Department of Forestry, National Pingtung University of Science and Technology",TW,rightsholder,347
211d9f99-95d8-498f-a6d7-846800019600,CABCN,UZ,organization,348
CABCN,CABCN,UZ,rightsholder,349
31a80652-0424-4b84-a7e9-8080ed4d160d,Central Department of Environmental Science,NP,organization,350
Central Department of Environmental Science,Central Department of Environmental Science,NP,rightsholder,351
62433b33-28b2-4f70-8b75-b183f54aabaa,UK Pollinator Monitoring Scheme,GB,organization,352
UK Pollinator Monitoring Scheme,UK Pollinator Monitoring Scheme,GB,rightsholder,353
84070e70-ddfd-4bbb-9632-38b4d447046d,"Mycological Laboratory, Institute of Biology, Faculty of Natural Science and Mathematics, Ss. Cyril and Methodius University in Skopje",MK,organization,354
"Mycological Laboratory, Institute of Biology, Faculty of Natural Science and Mathematics, Ss. Cyril and Methodius University in Skopje","Mycological Laboratory, Institute of Biology, Faculty of Natural Science and Mathematics, Ss. Cyril and Methodius University in Skopje",MK,rightsholder,355
5b6f84af-666d-469b-b4df-45ca77da9a81,Five Cities Orchid Society,US,organization,356
Five Cities Orchid Society,Five Cities Orchid Society,US,rightsholder,357
290c8069-3dd1-48fb-8e61-36b7eb35168b,Nangui Abrogoua University / Vector Control Product Evaluation Centre-Institut Pierre Richet,CI,organization,358
Nangui Abrogoua University / Vector Control Product Evaluation Centre-Institut Pierre Richet,Nangui Abrogoua University / Vector Control Product Evaluation Centre-Institut Pierre Richet,CI,rightsholder,359
02204d44-9423-48ff-b771-3579e4a91163,羽林生態股份有限公司-FEATHERED FOREST ECOLOGICAL WORK CO. LTD,TW,organization,360
羽林生態股份有限公司-FEATHERED FOREST ECOLOGICAL WORK CO. LTD,羽林生態股份有限公司-FEATHERED FOREST ECOLOGICAL WORK CO. LTD,TW,rightsholder,361
617995df-635d-49cb-8ce0-2ab8bc0cfe7a,"CPC Corporation, Taiwan (CPC)",TW,organization,362
"CPC Corporation, Taiwan (CPC)","CPC Corporation, Taiwan (CPC)",TW,rightsholder,363
12255905-e5cc-4e8e-88de-4be7463a571f,Dr. Homi Bhabha State University,IN,organization,364
Dr. Homi Bhabha State University,Dr. Homi Bhabha State University,IN,rightsholder,365
2db968ba-8527-4e49-a19f-1409e8757c84,Ekos Kāmahi Ltd,NZ,organization,366
Ekos Kāmahi Ltd,Ekos Kāmahi Ltd,NZ,rightsholder,367
840394c8-20fd-4609-af71-2271e9294895,Panthera Costa Rica,CR,organization,368
Panthera Costa Rica,Panthera Costa Rica,CR,rightsholder,369
786d0d05-2e99-491a-81b7-54eaaf954b08,HabiProt,RS,organization,370
HabiProt,HabiProt,RS,rightsholder,371
ec424844-8efc-47ea-a446-60c6ded83cf3,National Institute for Environmental Studies,JP,organization,372
National Institute for Environmental Studies,National Institute for Environmental Studies,JP,rightsholder,373
96904744-4552-4cc5-92d4-668c3e92038e,Instituto Federal Baiano,BR,organization,374
Instituto Federal Baiano,Instituto Federal Baiano,BR,rightsholder,375
be281c7f-7c79-4152-886d-306804ad4d8c,Trinity College Dublin herbarium,IE,organization,376
Trinity College Dublin herbarium,Trinity College Dublin herbarium,IE,rightsholder,377
866b32c9-6990-4c4e-8dea-ec9a96c9f1a5,Wings - Animal and Plant Conservation and Protection Fund,KZ,organization,378
Wings - Animal and Plant Conservation and Protection Fund,Wings - Animal and Plant Conservation and Protection Fund,KZ,rightsholder,379
e279a18d-e0af-48b3-a764-34121f0480d8,Shei-Pa National Park Headquarters,TW,organization,380
Shei-Pa National Park Headquarters,Shei-Pa National Park Headquarters,TW,rightsholder,381
f942c553-1517-4963-a753-4eecfee37533,Thomas and Eno Nwoko Educational Foundation (TENEF USA) Inc,US,organization,382
Thomas and Eno Nwoko Educational Foundation (TENEF USA) Inc,Thomas and Eno Nwoko Educational Foundation (TENEF USA) Inc,US,rightsholder,383
5aee2703-eb21-4cf7-8fc1-d97e857fbfcb,"Universidad Nacional del Comahue Bariloche (UNCo Bariloche), Colecciones Biológicas",AR,organization,384
"Universidad Nacional del Comahue Bariloche (UNCo Bariloche), Colecciones Biológicas","Universidad Nacional del Comahue Bariloche (UNCo Bariloche), Colecciones Biológicas",AR,rightsholder,385
c1199f67-c288-4737-983d-11d573fa941d,FishEye Collaborative,US,organization,386
FishEye Collaborative,FishEye Collaborative,US,rightsholder,387
2ceb9d02-6831-40e3-9d34-cc4e6db61d42,Edwards Aquifer Research and Data Center,US,organization,388
Edwards Aquifer Research and Data Center,Edwards Aquifer Research and Data Center,US,rightsholder,389
0aa38440-b95b-4a1e-b7b4-e699910e2324,Universidad Estatal a Distancia Costa Rica,CR,organization,390
Universidad Estatal a Distancia Costa Rica,Universidad Estatal a Distancia Costa Rica,CR,rightsholder,391
711a828d-61e7-40c4-8e62-8b1b0aeeb53d,Sacramento State University Herbarium,US,organization,392
Sacramento State University Herbarium,Sacramento State University Herbarium,US,rightsholder,393
b19e2789-edfb-4685-9b52-fe4984a4922f,Tatra Museum,PL,organization,394
Tatra Museum,Tatra Museum,PL,rightsholder,395
c97764ed-19d1-4c0a-85da-87b6a0f01f90,"Research Center for Public Health and Nutrition, Health Research Organization, National Research and Innovation Agency Indonesia",ID,organization,396
"Research Center for Public Health and Nutrition, Health Research Organization, National Research and Innovation Agency Indonesia","Research Center for Public Health and Nutrition, Health Research Organization, National Research and Innovation Agency Indonesia",ID,rightsholder,397
a4586a48-8313-4c8b-bf7b-cbf450617c06,Microbial Domain Biological Resource Center,FI,organization,398
Microbial Domain Biological Resource Center,Microbial Domain Biological Resource Center,FI,rightsholder,399
7233d019-30d3-4c8f-a026-113a5555d31b,Herbario IRBR,VE,organization,400
Herbario IRBR,Herbario IRBR,VE,rightsholder,401
eaea20f2-e814-4a42-b0dc-7588eab4bb48,Norwegian Institute of Public Health,NO,organization,402
Norwegian Institute of Public Health,Norwegian Institute of Public Health,NO,rightsholder,403
57e3b74e-e8d4-4b0e-8b23-4e6083391942,Institut Universitaire Européen de la Mer,FR,organization,404
Institut Universitaire Européen de la Mer,Institut Universitaire Européen de la Mer,FR,rightsholder,405
9ab79e73-4efd-40f9-b5b6-2f21923f30c3,Más Biomas S.A.S.,CO,organization,406
Más Biomas S.A.S.,Más Biomas S.A.S.,CO,rightsholder,407
9dd6b85d-5f62-47e7-8f49-c138b60b4f64,"Hawassa University, Wondo Genet College of Forestry and Natural Resources",ET,organization,408
"Hawassa University, Wondo Genet College of Forestry and Natural Resources","Hawassa University, Wondo Genet College of Forestry and Natural Resources",ET,rightsholder,409
cdec0330-a1af-4300-bfc5-f9ac986d5201,Hawke's Bay Regional Council,NZ,organization,410
Hawke's Bay Regional Council,Hawke's Bay Regional Council,NZ,rightsholder,411
1a2bfe99-b7ca-4e3c-a5a2-18c85789e7d1,Drummond LTD,CO,organization,412
Drummond LTD,Drummond LTD,CO,rightsholder,413
57b83e1f-52b5-46ec-977c-71bda3caeb2b,Museo Scienze Naturali Brescia,IT,organization,414
Museo Scienze Naturali Brescia,Museo Scienze Naturali Brescia,IT,rightsholder,415
9ace75ff-e307-4254-9402-bf93a815f637,EcoTaxa,FR,organization,416
EcoTaxa,EcoTaxa,FR,rightsholder,417
84de8e4b-2c86-4c7a-b01c-5a39f506e18c,Universidad EIA,CO,organization,418
Universidad EIA,Universidad EIA,CO,rightsholder,419
8b0d41ea-d2d7-41d6-aec0-fb76d7a2e13b,Interdisciplinary Centre of Marine and Environmental Research (CIIMAR),PT,organization,420
Interdisciplinary Centre of Marine and Environmental Research (CIIMAR),Interdisciplinary Centre of Marine and Environmental Research (CIIMAR),PT,rightsholder,421
ff246989-d185-446a-a268-7d483308989d,Regional Museum of Lapland,FI,organization,422
Regional Museum of Lapland,Regional Museum of Lapland,FI,rightsholder,423
570c648c-02e4-48aa-922e-b43b8cb18a92,"Kieppi, Kokkola Museum of Natural History",FI,organization,424
"Kieppi, Kokkola Museum of Natural History","Kieppi, Kokkola Museum of Natural History",FI,rightsholder,425
b7859efd-b7e2-4993-9e43-9dd58acb57ac,The Ark Nature Centre,FI,organization,426
The Ark Nature Centre,The Ark Nature Centre,FI,rightsholder,427
a22ee325-d036-47b5-a29c-fbfc0814b50c,Ostrobothnian Museum,FI,organization,428
Ostrobothnian Museum,Ostrobothnian Museum,FI,rightsholder,429
f128088f-0392-4e85-8af0-34d52e39fa08,Forssa Nature Museum,FI,organization,430
Forssa Nature Museum,Forssa Nature Museum,FI,rightsholder,431
ac56791b-137f-4f2d-bba3-7b2727af2d00,Natural Resources Institute Finland (Luke),FI,organization,432
Natural Resources Institute Finland (Luke),Natural Resources Institute Finland (Luke),FI,rightsholder,433
89240267-4f00-4808-96de-1358f5d47ce0,Tampere Museum of Natural History,FI,organization,434
Tampere Museum of Natural History,Tampere Museum of Natural History,FI,rightsholder,435
fc51dc03-28d0-491d-887e-c85cae77ec8b,The University of Newcastle,AU,organization,436
The University of Newcastle,The University of Newcastle,AU,rightsholder,437
0b5675a2-a59e-47d4-8d97-fd051ec579c8,Vivara Pro,NL,organization,438
Vivara Pro,Vivara Pro,NL,rightsholder,439
3c16888a-efd8-46fc-9aa4-4117b07c63f9,Finnish Environment Institute (Syke),FI,organization,440
Finnish Environment Institute (Syke),Finnish Environment Institute (Syke),FI,rightsholder,441
2ebd2ab3-c41e-4af0-980a-d1463869bbb2,Metsähallitus,FI,organization,442
Metsähallitus,Metsähallitus,FI,rightsholder,443
f3dbc938-e326-477e-8e90-ac82035b35ec,Finnish Museum of Natural History - Geosciences Unit,FI,organization,444
Finnish Museum of Natural History - Geosciences Unit,Finnish Museum of Natural History - Geosciences Unit,FI,rightsholder,445
992ec2c6-b491-47e7-904a-693631a48571,University of Oulu - Biodiversity Unit,FI,organization,446
University of Oulu - Biodiversity Unit,University of Oulu - Biodiversity Unit,FI,rightsholder,447
f7b5ca0b-8177-4204-956b-0a2411aaf0f7,Porvoo Museum,FI,organization,448
Porvoo Museum,Porvoo Museum,FI,rightsholder,449
fef06ed7-4ab1-43ad-8339-ead4aa821bf0,"Southern Region Branch Office Highway Bureau, MOTC",TW,organization,450
"Southern Region Branch Office Highway Bureau, MOTC","Southern Region Branch Office Highway Bureau, MOTC",TW,rightsholder,451
7c32d06a-86ce-4746-99c3-96d57f9df248,South Australian Research and Development Institute,AU,organization,452
South Australian Research and Development Institute,South Australian Research and Development Institute,AU,rightsholder,453
82b27dc0-d4dd-44e9-ab8a-3d5f6b0f0369,Empresa de Pesquisa Agropecuária de Minas Gerais,BR,organization,454
Empresa de Pesquisa Agropecuária de Minas Gerais,Empresa de Pesquisa Agropecuária de Minas Gerais,BR,rightsholder,455
fa9d268c-d817-4a4e-b969-8e3a9080d94d,Kuopio Natural History Museum,FI,organization,456
Kuopio Natural History Museum,Kuopio Natural History Museum,FI,rightsholder,457
39adeab9-6ec9-4c56-801e-7144d0eb630c,Finnish Museum of Natural History - Zoology Unit,FI,organization,458
Finnish Museum of Natural History - Zoology Unit,Finnish Museum of Natural History - Zoology Unit,FI,rightsholder,459
4f983369-781f-47c0-90b9-094e2f2e371d,University of Jyväskylä - Department of Biological and Environmental Sciences,FI,organization,460
University of Jyväskylä - Department of Biological and Environmental Sciences,University of Jyväskylä - Department of Biological and Environmental Sciences,FI,rightsholder,461
a57dc2a4-6268-4c8e-a351-85fe71ea28bd,Sistema Museale di Ateneo - Università degli Studi di Ferrara,IT,organization,462
Sistema Museale di Ateneo - Università degli Studi di Ferrara,Sistema Museale di Ateneo - Università degli Studi di Ferrara,IT,rightsholder,463
01dba45a-3d8f-4740-be4a-ecf27d5a5fe8,Servicios Ambientales MerGlen S.A.S.,CO,organization,464
Servicios Ambientales MerGlen S.A.S.,Servicios Ambientales MerGlen S.A.S.,CO,rightsholder,465
2b8bffd4-1efa-4b1a-8c26-a124342f7965,British Geological Survey,GB,organization,466
British Geological Survey,British Geological Survey,GB,rightsholder,467
61b5d63a-27f7-4834-8ea6-74012b20ec42,"EDIA – Empresa de Desenvolvimento e Infra-estruturas do Alqueva, S.A.",PT,organization,468
"EDIA – Empresa de Desenvolvimento e Infra-estruturas do Alqueva, S.A.","EDIA – Empresa de Desenvolvimento e Infra-estruturas do Alqueva, S.A.",PT,rightsholder,469
1bfac9af-cc42-4b4f-9d9c-1b456dd804d3,Department of Conservation,NZ,organization,470
Department of Conservation,Department of Conservation,NZ,rightsholder,471
670f7c59-98e6-4949-8c58-eb98d6c5e3bb,HUB Ocean,NO,organization,472
HUB Ocean,HUB Ocean,NO,rightsholder,473
e7b8ef9c-f049-48ca-ad0a-89302b2a8c22,Laboratoire D'Entomologie Fondamentale et Appliqué (LEFA) - Université Joseph KI-ZERBO,BF,organization,474
Laboratoire D'Entomologie Fondamentale et Appliqué (LEFA) - Université Joseph KI-ZERBO,Laboratoire D'Entomologie Fondamentale et Appliqué (LEFA) - Université Joseph KI-ZERBO,BF,rightsholder,475
61648d40-ddeb-410f-bc0c-ca6de6ee26b4,Jean Piaget University,CV,organization,476
Jean Piaget University,Jean Piaget University,CV,rightsholder,477
ec8a926b-b798-41c4-aea9-d6da7d3b05d4,National Arbovirus and Vectors Research Centre (NAVRC),NG,organization,478
National Arbovirus and Vectors Research Centre (NAVRC),National Arbovirus and Vectors Research Centre (NAVRC),NG,rightsholder,479
daff4fb5-a4d5-405a-bdf5-10d35117974a,University of Ghana Medical School,GH,organization,480
University of Ghana Medical School,University of Ghana Medical School,GH,rightsholder,481
